lng,lat
-30.069371,120.105759
-30.06890695,120.0851801
-30.09594411,120.0640998
-30.09549677,120.0739555
-30.09516646,120.0531395
-30.09497917,120.0428048
-29.8960239,120.0177332
-29.92347393,120.0376109
-29.93253113,120.0373217
-29.94152615,120.0370757
-29.94176782,120.0474342
-29.93276347,120.0476692
-29.92372305,120.0479052
-29.91449689,120.0378562
-29.91434549,120.027529
-29.89611682,120.007111
-29.90571682,120.0484885
-29.90543711,120.0380313
-29.91493501,120.0586208
-29.91475518,120.0481596
-29.90528544,120.0197034
-29.91205159,120.0174107
-29.87794963,120.00694
-30.25107054,120.1935938
-30.25970223,120.15229
-30.26791601,120.1513566
-30.27672075,120.1498137
-30.27613086,120.1422039
-30.26868977,120.1425859
-30.25973992,120.1432608
-30.18629578,120.0917964
-30.2603673,120.1834386
-30.26935044,120.1830365
-30.2784552,120.1828386
-30.27866017,120.1932137
-30.26963845,120.1935018
-30.26061695,120.1938001
-30.26061695,120.1938001
-29.90561256,119.9722011
-29.96827443,119.9537331
-29.96857238,119.9637479
-29.96012825,119.9638699
-29.96982514,119.9948594
-29.95002762,119.9838266
-29.94108544,119.9836423
-29.9140211,119.9828344
-29.90502713,119.9825455
-29.91371267,119.9928565
-29.91380476,120.0068302
-29.9047836,119.9928895
-29.89576173,119.9926404
-29.8867581,119.9923815
-29.90476582,120.0071214
-29.64703648,119.819964
-29.64690372,119.83042
-29.6466341,119.84049
-30.02396489,120.0969127
-30.02418406,120.0868427
-29.65608292,119.8203919
-29.64731554,119.8098011
-29.64745729,119.7996962
-29.65646822,119.7996773
-29.65619868,119.8098518
-29.66486788,119.8296942
-29.66442365,119.841176
-29.65584587,119.8306601
-29.6556423,119.8410117
-30.26900331,120.1623803
-30.27795244,120.1620811
-30.2869926,120.1618207
-30.28721777,120.1722167
-29.66503414,119.8206315
-29.66540986,119.81017
-29.67415002,119.8207621
-29.67387739,119.8314236
-29.67341623,119.8415839
-30.27819533,120.1724653
-30.26925513,120.1727633
-30.0674478,120.0348942
-30.10501811,120.0839851
-30.10519925,120.0941864
-30.10535996,120.1043158
-30.10564755,120.1149187
-30.10590899,120.1251905
-30.11453569,120.1254073
-30.11469486,120.1149875
-30.11466246,120.1049156
-30.11412417,120.0944333
-30.11375928,120.0840809
-30.10562862,120.0737294
-30.11149515,120.0743344
-30.10429503,120.0632823
-30.11314096,120.0628233
-30.12210766,120.0742288
-30.13061045,120.0721311
-30.13195295,120.0834109
-30.12345394,120.0840656
-30.12314925,120.0939095
-30.12334685,120.1040708
-30.12369072,120.1139477
-30.12390373,120.1244718
-30.13261987,120.1246548
-30.13244844,120.1147926
-30.1324299,120.1041271
-30.13169091,120.0947693
-30.15795302,120.040324
-30.15871851,120.0825295
-30.09452011,120.0220968
-30.09418619,120.0117669
-30.08532817,120.012075
-30.07696939,120.0121294
-30.10330149,120.0116688
-30.11214843,120.0104791
-30.12134123,120.010617
-30.12097016,120.0010738
-30.11209283,120.0009273
-30.10336986,120.0012221
-30.09567636,120.0023672
-30.14175164,120.1244625
-30.14215874,120.1360621
-30.23204371,120.121857
-30.23177123,120.1115308
-30.23149725,120.1011737
-30.23134632,120.0907091
-30.23105082,120.0802697
-30.08593186,120.0431261
-30.07704676,120.0434425
-30.06792826,120.0438071
-30.06818848,120.0537843
-30.07646781,120.053798
-30.08474782,120.0538427
-30.06836758,120.0646037
-30.07731294,120.0641528
-30.07772491,120.074531
-30.0685606,120.0748734
-30.08630385,120.0641256
-30.08653908,120.074261
-30.06651499,120.0227601
-30.07718857,120.0019609
-30.08579185,120.0007679
-30.08436068,119.9914263
-30.1962743,120.1333123
-30.19640893,120.1431924
-30.19705204,120.1528503
-30.20537886,120.1537942
-30.20528208,120.1328122
-30.20542234,120.1441883
-30.20493363,120.1226779
-30.19734508,120.1233245
-30.21385378,120.1120548
-30.21344202,120.101579
-30.21299082,120.0913952
-30.21226512,120.0709708
-30.22133482,120.0801312
-30.21405263,120.1223189
-30.21435702,120.132497
-30.2143578,120.1428501
-30.21470881,120.1531724
-30.22298364,120.1327139
-30.22374201,120.1534209
-30.22388219,120.1432912
-30.2238649,120.1636573
-30.21493617,120.1640695
-30.22304704,120.1220361
-30.22239008,120.1106317
-30.19513673,120.0919205
-30.19508699,120.0815711
-30.1948601,120.0709986
-30.1946391,120.0607271
-30.1943136,120.0506561
-30.2036363,120.0605842
-30.20387028,120.0706278
-30.20388212,120.0824743
-30.20428991,120.0914851
-30.20453813,120.1018713
-30.23269901,120.1530692
-30.23292114,120.1633037
-30.23328237,120.1737525
-30.24212349,120.1734578
-30.24209207,120.1628324
-30.24171347,120.1528715
-30.17698414,120.0818561
-30.17696123,120.0715286
-30.17634676,120.060596
-30.1762024,120.0509573
-30.17638891,120.0404266
-30.17611722,120.0304078
-30.18455662,120.0402964
-30.18483611,120.0510944
-30.18461037,120.0611186
-30.18468569,120.0717359
-30.18475,120.0818969
-30.18714192,120.1338884
-30.18689827,120.1429688
-30.18609401,120.1499372
-30.1812519,120.149568
-30.17860971,120.1450248
-30.17858067,120.1341884
-30.17875981,120.1242491
-30.15952432,120.1046426
-30.16139831,120.0898919
-30.16803454,120.0934852
-30.16830133,120.1010542
-30.14208601,120.1138168
-30.14269725,120.1055392
-30.15056007,120.1046557
-30.15108947,120.1143535
-30.15108947,120.1143535
-30.15860775,120.0722999
-30.15822359,120.0627842
-30.15833084,120.0514897
-30.15808446,120.0409531
-30.16713399,120.0407345
-30.16757227,120.0513806
-30.1225501,120.0629493
-30.12220406,120.0519421
-30.1217337,120.041862
-30.121959,120.0322697
-30.12143862,120.0216415
-30.1298129,120.0210787
-30.13077856,120.0306569
-30.13096541,120.0417215
-30.13129785,120.0504785
-30.13161806,120.0623382
-30.14060593,120.0730706
-30.14962477,120.0730843
-30.14990552,120.0828513
-30.14978493,120.093668
-30.1420216,120.0929307
-30.14138295,120.0840673
-30.14102309,120.0630867
-30.14027618,120.0519026
-30.14001884,120.0412748
-30.13973812,120.0316439
-30.14860745,120.0310358
-30.14898131,120.0411939
-30.14915061,120.051514
-30.14980429,120.0629612
-30.16791836,120.0817601
-30.16791638,120.0727719
-30.16791638,120.0727719
-30.16752275,120.0616261
-30.24058899,120.1008132
-30.24080944,120.1111936
-30.25034306,120.1317425
-30.25008927,120.1214138
-30.2590552,120.121069
-30.0762147,120.0229775
-30.08543505,120.0223382
-30.09462979,120.0325166
-30.10356838,120.0321767
-30.11218073,120.0517732
-30.11310821,120.0404907
-30.11283012,120.0321694
-30.1125934,120.0217204
-30.10334434,120.0214898
-30.24100455,120.1216892
-30.2412213,120.1319764
-30.25930259,120.1315131
-30.25051426,120.1420425
-30.24141225,120.142358
-30.23247134,120.1426168
-30.23224487,120.132258
-30.15968515,120.1135737
-30.15993941,120.1239137
-30.16016508,120.1338082
-30.16906778,120.1338618
-30.16897829,120.1235991
-30.16851939,120.1133888
-30.15091832,120.1242171
-30.15117123,120.1345355
-30.15130842,120.1449611
-30.14212423,120.1452361
-30.06723952,119.9874329
-30.06745579,119.9771126
-30.07644127,119.9773714
-30.07625242,119.9876728
-30.07601605,119.9980452
-30.08529987,119.9776577
-30.08524659,119.9879433
-30.06722189,120.0022927
-30.05799181,120.0024985
-30.03981831,119.9967776
-30.0494231,119.9765311
-30.05843589,119.9767802
-30.05820834,119.9872029
-30.05821475,119.9976119
-30.04888006,119.9972475
-30.04922573,119.9868191
-29.99585501,119.9748679
-29.99553494,119.9650777
-29.9953324,119.9540373
-29.98665828,119.9543605
-29.9780002,119.9539693
-29.97748678,119.9635673
-29.98627624,119.9641289
-30.03999914,119.986853
-30.04037003,119.9764676
-30.03178291,119.9761382
-30.03121024,119.9862782
-30.05832727,120.0232023
-30.05832727,120.0232023
-30.04945218,120.014812
-30.0405315,120.013556
-30.04938156,120.0236256
-30.04026108,120.0238985
-30.0579414,120.0328555
-30.04996895,120.0444551
-30.04167481,120.0441833
-30.04020001,120.0375621
-30.04086048,120.0356558
-30.04863789,120.0342112
-30.04138693,120.065141
-30.04257637,120.0566266
-30.03263511,120.0758988
-30.04175465,120.0755686
-30.05084367,120.0856371
-30.05060681,120.0749766
-30.05080354,120.0647906
-30.0502816,120.0535581
-30.05890351,120.0439304
-30.05911354,120.0540843
-30.05936141,120.0647557
-30.14191164,120.0751786
-30.14191164,120.0751786
-30.14191164,120.0751786
-30.14191164,120.0751786
-29.69746569,119.5523151
-29.69746569,119.5523151
-29.69746569,119.5523151
-29.69746569,119.5523151
-29.69746569,119.5523151
-30.14468918,120.077203
-30.14468918,120.077203
-30.12166711,120.0748529
-30.12166711,120.0748529
-30.12166711,120.0748529
-30.12166711,120.0748529
-29.68299167,119.5679818
-29.68315957,119.5681617
-29.68331865,119.568331
-29.68347754,119.5685106
-29.68365465,119.5686804
-29.68399085,119.5690196
-29.68429939,119.569389
-29.68457848,119.5698816
-29.68477703,119.5703412
-29.68509379,119.5707522
-29.68525647,119.5712005
-29.68273441,119.5677583
-29.682612,119.5675589
-29.68242546,119.5674095
-29.68222951,119.5672806
-29.68222951,119.5672806
-29.68222951,119.5672806
-29.68222951,119.5672806
-29.68193018,119.5669011
-29.68156673,119.5665716
-29.68119306,119.5663039
-29.68082921,119.565995
-29.6804932,119.5656456
-29.68016641,119.5652861
-29.60636086,119.7157075
-29.60638988,119.7151716
-29.60639142,119.7146555
-29.60639318,119.7141292
-29.60640352,119.7136237
-29.60645014,119.7131088
-29.60643575,119.7124891
-29.60646243,119.7120666
-29.6064191,119.7115391
-29.6064191,119.7115391
-29.6064191,119.7115391
-29.6064191,119.7115391
-29.60656508,119.7110166
-29.60658443,119.7105113
-29.60652264,119.7100039
-29.60643423,119.7094751
-29.60651583,119.7090128
-29.60651841,119.7084452
-29.6065562,119.7079198
-29.60652962,119.7074546
-29.60658627,119.7068884
-29.60650497,119.7064527
-29.6065981,119.7058668
-29.60655306,119.7054218
-29.66267563,119.8271853
-29.66264658,119.8277008
-29.66263512,119.8282375
-29.6625975,119.8287322
-29.66236223,119.8291903
-29.6621806,119.8296706
-29.6620535,119.8301317
-29.66192529,119.8306445
-29.66169924,119.8310925
-29.66152662,119.8315731
-29.66128277,119.8320103
-29.66100374,119.8324052
-29.6626596,119.8266685
-29.6626596,119.8266685
-29.6626596,119.8266685
-29.6627159,119.8261434
-29.66270888,119.8256268
-29.66270076,119.8251619
-29.66270363,119.8246043
-29.66273311,119.8240681
-29.66272586,119.8235619
-29.72558868,119.867699
-29.72558868,119.867699
-29.68242587,119.5683186
-29.68241706,119.5683081
-29.68242587,119.5683186
-29.68246314,119.5682576
-29.68247216,119.5682578
-29.68244471,119.5682778
-29.68243589,119.5682672
-29.68245452,119.5682367
-29.68250882,119.5682277
-29.68250902,119.5682174
-29.68249079,119.5682273
-29.68257494,119.5680745
-29.68258395,119.5680747
-29.68257514,119.5680641
-29.68256572,119.5680846
-29.68281997,119.5679981
-29.68280214,119.5679873
-29.68279272,119.5680077
-29.68318281,119.5678937
-29.68318261,119.567904
-29.68317319,119.5679244
-29.68316398,119.5679345
-29.68316378,119.5679448
-29.68314574,119.5679444
-29.48534647,119.7469882
-29.48532801,119.7470083
-29.48553557,119.7470036
-29.48549134,119.7469612
-29.48566696,119.7471928
-29.48590567,119.747426
-29.48566696,119.7471928
-29.47011324,119.7556377
-29.47005809,119.7556878
-29.46987715,119.7557138
-29.46942214,119.7559077
-29.46918924,119.7558292
-29.46913323,119.7559205
-29.46905274,119.7558874
-29.46915942,119.7559624
-29.46922125,119.7560259
-29.47063205,119.7558476
-29.47058415,119.7555474
-29.66267324,119.826452
-29.68299167,119.5679818
-29.68315957,119.5681617
-29.68331865,119.568331
-29.68347754,119.5685106
-29.68365465,119.5686804
-29.68399085,119.5690196
-29.68429939,119.569389
-29.68457848,119.5698816
-29.68477703,119.5703412
-29.68509379,119.5707522
-29.68525647,119.5712005
-29.68273441,119.5677583
-29.682612,119.5675589
-29.68242546,119.5674095
-29.68222951,119.5672806
-29.68222951,119.5672806
-29.68222951,119.5672806
-29.68193018,119.5669011
-29.68156673,119.5665716
-29.68119306,119.5663039
-29.68082921,119.565995
-29.6804932,119.5656456
-29.68016641,119.5652861
-29.60636086,119.7157075
-29.60638988,119.7151716
-29.60639142,119.7146555
-29.60639318,119.7141292
-29.60640352,119.7136237
-29.60645014,119.7131088
-29.60643575,119.7124891
-29.60646243,119.7120666
-29.6064191,119.7115391
-29.6064191,119.7115391
-29.60656508,119.7110166
-29.60658443,119.7105113
-29.60652264,119.7100039
-29.60643423,119.7094751
-29.60651583,119.7090128
-29.60651841,119.7084452
-29.6065562,119.7079198
-29.60652962,119.7074546
-29.60658627,119.7068884
-29.60650497,119.7064527
-29.6065981,119.7058668
-29.60655306,119.7054218
-29.66267563,119.8271853
-29.66264658,119.8277008
-29.66263512,119.8282375
-29.6625975,119.8287322
-29.66236223,119.8291903
-29.6621806,119.8296706
-29.6620535,119.8301317
-29.66192529,119.8306445
-29.66169924,119.8310925
-29.66152662,119.8315731
-29.66128277,119.8320103
-29.66100374,119.8324052
-29.6626596,119.8266685
-29.6626596,119.8266685
-29.6627159,119.8261434
-29.66270888,119.8256268
-29.66270076,119.8251619
-29.66270363,119.8246043
-29.66273311,119.8240681
-29.66272586,119.8235619
-29.68299167,119.5679818
-29.68315957,119.5681617
-29.68331865,119.568331
-29.68347754,119.5685106
-29.68365465,119.5686804
-29.68399085,119.5690196
-29.68429939,119.569389
-29.68457848,119.5698816
-29.68477703,119.5703412
-29.68509379,119.5707522
-29.68525647,119.5712005
-29.68273441,119.5677583
-29.682612,119.5675589
-29.68242546,119.5674095
-29.68222951,119.5672806
-29.68222951,119.5672806
-29.68222951,119.5672806
-29.68193018,119.5669011
-29.68156673,119.5665716
-29.68119306,119.5663039
-29.68082921,119.565995
-29.6804932,119.5656456
-29.68016641,119.5652861
-29.60636086,119.7157075
-29.60638988,119.7151716
-29.60639142,119.7146555
-29.60639318,119.7141292
-29.60640352,119.7136237
-29.60645014,119.7131088
-29.60643575,119.7124891
-29.60646243,119.7120666
-29.6064191,119.7115391
-29.6064191,119.7115391
-29.6064191,119.7115391
-29.60656508,119.7110166
-29.60658443,119.7105113
-29.60652264,119.7100039
-29.60643423,119.7094751
-29.60651583,119.7090128
-29.60651841,119.7084452
-29.6065562,119.7079198
-29.60652962,119.7074546
-29.60658627,119.7068884
-29.60650497,119.7064527
-29.6065981,119.7058668
-29.60655306,119.7054218
-29.66267563,119.8271853
-29.66264658,119.8277008
-29.66263512,119.8282375
-29.6625975,119.8287322
-29.66236223,119.8291903
-29.6621806,119.8296706
-29.6620535,119.8301317
-29.66192529,119.8306445
-29.66169924,119.8310925
-29.66152662,119.8315731
-29.66128277,119.8320103
-29.66100374,119.8324052
-29.6626596,119.8266685
-29.6626596,119.8266685
-29.6626596,119.8266685
-29.6627159,119.8261434
-29.66270888,119.8256268
-29.66270076,119.8251619
-29.66270363,119.8246043
-29.66273311,119.8240681
-29.66272586,119.8235619
-29.68299167,119.5679818
-29.68315957,119.5681617
-29.68331865,119.568331
-29.68347754,119.5685106
-29.68365465,119.5686804
-29.68399085,119.5690196
-29.68429939,119.569389
-29.68457848,119.5698816
-29.68477703,119.5703412
-29.68509379,119.5707522
-29.68525647,119.5712005
-29.68273441,119.5677583
-29.682612,119.5675589
-29.68242546,119.5674095
-29.68222951,119.5672806
-29.68222951,119.5672806
-29.68222951,119.5672806
-29.68222951,119.5672806
-29.68193018,119.5669011
-29.68156673,119.5665716
