lng,lat
-32.05981117,115.8895048
-32.05894433,115.8894938
-32.0580715,115.8894788
-32.05720683,115.889475
-32.05635417,115.8894677
-32.055506,115.889448
-32.054688,115.8894462
-32.05387633,115.8894907
-32.05301533,115.8898643
-32.05223767,115.8903263
-32.05146917,115.8908077
-32.05071533,115.8912758
-32.049958,115.8917525
-32.04921533,115.8922352
-32.04845983,115.8927312
-32.0476595,115.8931808
-32.04688317,115.8933487
-32.04602017,115.8933383
-32.04513317,115.8933295
-32.04425133,115.8933288
-32.04333983,115.893372
-32.04240033,115.893366
-32.04145783,115.8933657
-32.04054817,115.8933882
-32.03970433,115.8934215
-32.039044,115.8934202
-32.03882017,115.8934095
-32.03882533,115.8934087
-32.03879117,115.8936148
-32.03864983,115.8941163
-32.03866667,115.8948627
-32.038678,115.8957695
-32.0386915,115.8967127
-32.03870967,115.8976545
-32.03871383,115.8986145
-32.038726,115.899577
-32.038722,115.9005285
-32.03873467,115.9015235
-32.03873667,115.9024535
-32.03874667,115.9033563
-32.038748,115.9042383
-32.0387095,115.90494
-32.03865767,115.905232
-32.03869933,115.9051968
-32.0387905,115.9051875
-32.03872383,115.9051657
-32.03869433,115.9049335
-32.038682,115.9046017
-32.03873033,115.9045137
-32.03886867,115.9044487
-32.03902633,115.9044452
-32.03907817,115.9044437
-32.03906633,115.9044278
-32.0390655,115.9044245
-32.039075,115.9044267
-32.03908217,115.9044335
-32.039079,115.9044355
-32.03907433,115.9044358
-32.03907483,115.9044387
-32.03907983,115.9044423
-32.03908183,115.9044397
-32.03908283,115.9044357
-32.0390815,115.9044352
-32.039084,115.9044358
-32.03908817,115.9044468
-32.03910033,115.9044387
-32.03914267,115.9044283
-32.03915383,115.9044368
-32.03913783,115.9044272
-32.0391305,115.9044257
-32.03913217,115.9044092
-32.039118,115.9044075
-32.03911,115.904414
-32.03911133,115.9044265
-32.03912,115.904437
-32.039115,115.9044337
-32.03911517,115.904437
-32.03911067,115.9044427
-32.039108,115.904444
-32.03910633,115.9044422
-32.03911,115.9044348
-32.03911133,115.9044322
-32.03911083,115.9044277
-32.039115,115.904424
-32.03911283,115.9044168
-32.03910733,115.9044143
-32.03910133,115.904418
-32.039069,115.9044135
-32.0389925,115.9044323
-32.03896917,115.9044557
-32.03889967,115.9045063
-32.03883467,115.9045908
-32.03872383,115.90443
-32.03873317,115.9039568
-32.03876283,115.9032842
-32.038771,115.9024708
-32.03876367,115.9015682
-32.03875917,115.9006438
-32.03875483,115.8997092
-32.03873333,115.8987397
-32.038735,115.8977458
-32.03874283,115.8967632
-32.03874733,115.8957892
-32.03874667,115.894841
-32.0387375,115.8939748
-32.03873367,115.893014
-32.0387195,115.89199
-32.038716,115.8909593
-32.038715,115.8899293
-32.03871167,115.888922
-32.03869833,115.8879237
-32.03870533,115.88688
-32.03869567,115.885816
-32.03869,115.884769
-32.03870267,115.8837498
-32.03869,115.8827165
-32.03869517,115.881671
-32.03869567,115.8806218
-32.03871017,115.8796377
-32.03870383,115.878807
-32.038668,115.8783072
-32.03867517,115.8782293
-32.03866783,115.8782543
-32.038655,115.8782607
-32.038637,115.8779903
-32.03865617,115.8775155
-32.03891967,115.8769125
-32.03933483,115.8761692
-32.0398395,115.8753607
-32.04041533,115.8746627
-32.04090167,115.873987
-32.04138717,115.8732385
-32.04191517,115.8724173
-32.04248183,115.8715837
-32.04307067,115.8707213
-32.04366417,115.8698703
-32.0442675,115.8690663
-32.0448465,115.8683457
-32.04532533,115.867879
-32.04561167,115.867794
-32.0456855,115.8677988
-32.04568283,115.8677513
-32.0457095,115.8675227
-32.045641,115.867267
-32.04533367,115.8669435
-32.0451175,115.86639
-32.04509417,115.8658377
-32.04508033,115.8656202
-32.0451725,115.865598
-32.0453085,115.8656715
-32.04555183,115.8657063
-32.045721,115.8658433
-32.045766,115.866072
-32.04573733,115.866299
-32.04571017,115.8665575
-32.04566633,115.8666202
-32.04564183,115.8666213
-32.045641,115.8666162
-32.04563717,115.8666213
-32.04563617,115.8666318
-32.04563983,115.8666368
-32.04564133,115.8666375
-32.04563467,115.8666415
-32.04563,115.8666305
-32.04561583,115.866648
-32.04561217,115.8665888
-32.0456235,115.8664123
-32.04565417,115.8662198
-32.04569367,115.8660788
-32.0457315,115.8659617
-32.04577717,115.8658702
-32.04579983,115.8657828
-32.04581717,115.8657177
-32.04584467,115.8657457
-32.04584633,115.8657632
-32.04580083,115.8657483
-32.0458,115.8657538
-32.04575583,115.8657457
-32.04563233,115.8657172
-32.04535883,115.8657022
-32.04518933,115.8658688
-32.04514033,115.8663702
-32.04517367,115.8669312
-32.04519467,115.8671328
-32.045211,115.8673575
-32.04534633,115.8675483
-32.0455445,115.867551
-32.04552233,115.8675435
-32.04551283,115.8676187
-32.04566267,115.8674055
-32.0459815,115.8668557
-32.04635683,115.8661227
-32.046803,115.8652032
-32.0471875,115.8641807
-32.04744117,115.8631432
-32.04751617,115.8621292
-32.0474325,115.86112
-32.047302,115.8601463
-32.04717283,115.8592042
-32.04702133,115.8582172
-32.0468585,115.857247
-32.0467595,115.8562597
-32.04668167,115.8552898
-32.04658433,115.8543222
-32.046494,115.8533522
-32.04642067,115.8525777
-32.04635083,115.8522415
-32.04655917,115.8521758
-32.04702367,115.8521377
-32.04769883,115.8523648
-32.04840933,115.8526675
-32.04889017,115.8531855
-32.048844,115.8534853
-32.04823167,115.8537458
-32.04743583,115.8540433
-32.04651817,115.8543697
-32.04557117,115.8546447
-32.04447117,115.8548457
-32.04329167,115.8550027
-32.04205417,115.855166
-32.0408095,115.8553332
-32.0395675,115.8556092
-32.0383575,115.8560995
-32.03719467,115.8567465
-32.03608333,115.8574138
-32.034984,115.8580743
-32.033882,115.858723
-32.032777,115.8593723
-32.03166583,115.8600085
-32.030552,115.8605332
-32.029397,115.8607648
-32.02817667,115.8606433
-32.02695033,115.8602398
-32.02575667,115.8596077
-32.02463917,115.8588695
-32.02358317,115.8580223
-32.02230167,115.8575058
-32.02115217,115.8572792
-32.01992567,115.857305
-32.01868717,115.8574263
-32.0174445,115.857486
-32.01630033,115.8574813
-32.01518983,115.857313
-32.01414067,115.8569935
-32.013182,115.8566097
-32.012262,115.8561785
-32.01143533,115.855776
-32.01086583,115.8555238
-32.0105745,115.8553748
-32.01051033,115.8553542
-32.01050217,115.8551123
-32.01049,115.8545647
-32.01064283,115.8538135
-32.01084867,115.853027
-32.0110735,115.8521925
-32.01132367,115.8513615
-32.01163033,115.8505878
-32.0119895,115.8498068
-32.0123805,115.8490305
-32.01278917,115.8482763
-32.01317283,115.8475185
-32.01357667,115.8467865
-32.013933,115.8459902
-32.01423967,115.8451957
-32.01457233,115.8444445
-32.014929,115.8437978
-32.01522517,115.8434022
-32.0153975,115.8430868
-32.015536,115.8428948
-32.015388,115.8428935
-32.0152045,115.8429307
-32.01515717,115.8429388
-32.01518417,115.8429483
-32.01523017,115.8429458
-32.01527683,115.8429448
-32.0153095,115.842945
-32.0153265,115.8429543
-32.01529683,115.8429415
-32.0152765,115.8430382
-32.01518383,115.843152
-32.01512333,115.8431398
-32.01510417,115.8431362
-32.01508533,115.8431342
-32.0150795,115.8431372
-32.01507867,115.8431402
-32.015083,115.8431417
-32.01508783,115.8431403
-32.01508867,115.8431435
-32.01509417,115.8431525
-32.0151005,115.8431602
-32.0150995,115.8431713
-32.015082,115.8431803
-32.01506583,115.8431802
-32.01506017,115.84318
-32.01506233,115.8431983
-32.01504533,115.843201
-32.01503833,115.8431998
-32.01503683,115.8432007
-32.01502817,115.8432077
-32.01503317,115.8432088
-32.01504717,115.8432007
-32.0150525,115.8432067
-32.01506533,115.8431752
-32.015076,115.843162
-32.01507167,115.8431578
-32.01507217,115.8431573
-32.0150775,115.8431615
-32.015087,115.843169
-32.01508967,115.8431735
-32.01508883,115.8431725
-32.01508733,115.8431698
-32.01508767,115.8431698
-32.01509017,115.8431697
-32.0150855,115.8431675
-32.01508317,115.8431173
-32.015106,115.8430155
-32.01514633,115.8429438
-32.01518467,115.842877
-32.01521117,115.8428638
-32.01521483,115.8428612
-32.01522167,115.8428585
-32.01522417,115.842857
-32.01523317,115.8428515
-32.015244,115.8428492
-32.015257,115.842851
-32.01526633,115.8428543
-32.0152735,115.842855
-32.01527133,115.8428575
-32.015274,115.842859
-32.01527467,115.8428623
-32.01526767,115.8428678
-32.015271,115.842876
-32.0152565,115.8428522
-32.0152605,115.8429028
-32.015308,115.8429705
-32.01545167,115.842958
-32.0154415,115.8429437
-32.0154255,115.842937
-32.01541967,115.842942
-32.01541433,115.8429398
-32.0154175,115.8429342
-32.01542083,115.8429783
-32.0155705,115.842693
-32.01581633,115.842085
-32.0160915,115.8413458
-32.01645433,115.8405552
-32.01683817,115.8397568
-32.0172135,115.8390327
-32.01757067,115.8382473
-32.0179765,115.8374113
-32.018448,115.8365613
-32.01892533,115.8357757
-32.01933567,115.8352288
-32.01964467,115.8351597
-32.01981217,115.8353102
-32.01997033,115.8352973
-32.020115,115.8351478
-32.0201765,115.8351123
-32.02015333,115.8351137
-32.02013817,115.8351175
-32.02012483,115.835124
-32.02011367,115.8351267
-32.02010683,115.835131
-32.02010533,115.8351318
-32.0201075,115.8351325
-32.02011117,115.835132
-32.020114,115.8351328
-32.0201145,115.8351313
-32.02011817,115.8351243
-32.02012617,115.8350897
-32.0201445,115.8350682
-32.02016067,115.835059
-32.02017467,115.8350548
-32.02018533,115.8350528
-32.0201915,115.8350757
-32.020181,115.8350832
-32.02017833,115.8350605
-32.02018583,115.8350607
-32.02018317,115.8350573
-32.0201805,115.8350525
-32.02017333,115.8350568
-32.02016983,115.835061
-32.02016283,115.8350602
-32.02016817,115.835069
-32.0201745,115.8350803
-32.02016817,115.835065
-32.02017133,115.835088
-32.0201695,115.835086
-32.02016783,115.8350733
-32.02015067,115.8350638
-32.02014433,115.8350575
-32.02014833,115.835049
-32.02015567,115.8350337
-32.020162,115.8350247
-32.020166,115.8350182
-32.02017233,115.835019
-32.0201935,115.8350587
-32.020166,115.835088
-32.0201785,115.8349583
-32.02027017,115.8348852
-32.02046017,115.835025
-32.020695,115.8351423
-32.020878,115.8350732
-32.021006,115.8348623
-32.02114167,115.834814
-32.02127083,115.8349755
-32.02152583,115.8352463
-32.02184617,115.8355175
-32.02213033,115.8357605
-32.02254783,115.8361483
-32.0230605,115.8366123
-32.02369483,115.8371058
-32.024374,115.8375732
-32.02500567,115.8377332
-32.025676,115.837663
-32.02629067,115.8373917
-32.02697683,115.83712
-32.027692,115.8371953
-32.02841567,115.8373835
-32.02922867,115.8375882
-32.0300485,115.8378067
-32.030896,115.8380233
-32.03172767,115.8382143
-32.0324745,115.8383272
-32.03314267,115.8382875
-32.03386817,115.8381993
-32.03457833,115.8381217
-32.03532633,115.8380488
-32.03601567,115.8379667
-32.03641117,115.8376333
-32.03642967,115.837059
-32.03637233,115.8362705
-32.03630967,115.8353983
-32.03628967,115.8345148
-32.0364605,115.8336262
-32.03675317,115.8327158
-32.0370625,115.831765
-32.03740617,115.8308327
-32.03782067,115.8299407
-32.038209,115.8290518
-32.038604,115.8282007
-32.03900083,115.827309
-32.0393375,115.8264157
-32.0397095,115.8254825
-32.03985733,115.8244583
-32.03985567,115.8235028
-32.03985517,115.8227847
-32.03983267,115.8223723
-32.03983533,115.8222525
-32.03963517,115.8223107
-32.03919283,115.8223128
-32.03880933,115.8221913
-32.038723,115.8222008
-32.03874,115.822156
-32.038762,115.822138
-32.03877917,115.8221113
-32.03877017,115.8221027
-32.03875917,115.8220902
-32.03873483,115.8220982
-32.03870917,115.8220995
-32.038717,115.822106
-32.03875783,115.8221177
-32.03875867,115.8222475
-32.0387735,115.8222878
-32.03878267,115.8222993
-32.03857033,115.8223048
-32.0381675,115.8223057
-32.0376265,115.8223412
-32.0372105,115.8226488
-32.0371445,115.8232003
-32.03717283,115.8238487
-32.037172,115.8242098
-32.0371875,115.8242657
-32.0372715,115.8242163
-32.03741267,115.8242343
-32.03749333,115.8242382
-32.0374945,115.8242277
-32.03749083,115.8241915
-32.037492,115.8241782
-32.03750283,115.8241737
-32.03752317,115.8241642
-32.0375315,115.8242127
-32.03754917,115.8242325
-32.037538,115.824247
-32.03756033,115.824246
-32.03754917,115.824264
-32.037541,115.8242772
-32.03753517,115.8242943
-32.0375265,115.8242948
-32.03752717,115.8242658
-32.03753067,115.824268
-32.03752883,115.8242527
-32.03751183,115.8242417
-32.03753467,115.8242378
-32.03754417,115.8242353
-32.03752333,115.8242353
-32.0375165,115.8242313
-32.03751567,115.8242112
-32.03765217,115.8242378
-32.03787233,115.8241608
-32.037952,115.823827
-32.037939,115.8232767
-32.03793583,115.82263
-32.03793817,115.8223402
-32.03796567,115.822267
-32.03824083,115.8222653
-32.0387865,115.8222747
-32.03941217,115.8222982
-32.03971017,115.822312
-32.03971067,115.8223072
-32.03981167,115.8222858
-32.0401915,115.8222848
-32.040792,115.8222955
-32.04154,115.8223107
-32.04239067,115.822307
-32.04309833,115.822382
-32.043437,115.8228255
-32.04350967,115.8235043
-32.04350667,115.824014
-32.04351717,115.8241117
-32.04370917,115.824049
-32.0440435,115.824238
-32.044319,115.8246468
-32.04439317,115.8251115
-32.04437283,115.8254993
-32.044341,115.825563
-32.04396583,115.8254665
-32.0436375,115.8251135
-32.04364183,115.8250307
-32.04362233,115.825228
-32.043634,115.8254347
-32.04364433,115.8254655
-32.04365483,115.8254437
-32.04365117,115.8254157
-32.04364167,115.8254007
-32.04365117,115.8254067
-32.04364267,115.8253897
-32.04365683,115.8253827
-32.04365867,115.8254018
-32.04365917,115.8254323
-32.04364133,115.825187
-32.043603,115.8249703
-32.0436295,115.8249832
-32.043642,115.8249858
-32.04364467,115.8249868
-32.04364583,115.8249883
-32.04364917,115.8249845
-32.0436565,115.824944
-32.0436535,115.8249502
-32.04366,115.8249633
-32.04363,115.8249665
-32.04364133,115.824954
-32.04365033,115.8249468
-32.04364517,115.8249258
-32.0436585,115.8249272
-32.04366833,115.8249145
-32.04366783,115.8249638
-32.0436585,115.825026
-32.04367783,115.8250378
-32.04368267,115.825041
-32.0436825,115.8250467
-32.04368083,115.8250427
-32.0436775,115.8249247
-32.04364533,115.8248003
-32.0436195,115.8246607
-32.04355567,115.8246655
-32.0433875,115.824664
-32.043045,115.8247428
-32.04291,115.8247018
-32.0429725,115.824594
-32.043041,115.8244912
-32.043037,115.8244175
-32.04303183,115.8244093
-32.04305217,115.8244223
-32.04304567,115.8244387
-32.04305983,115.82448
-32.04303817,115.8244775
-32.04303183,115.8244723
-32.04303183,115.8244793
-32.043021,115.8244887
-32.04299833,115.8245112
-32.04299367,115.82453
-32.0429905,115.824516
-32.04300567,115.8245985
-32.043047,115.824577
-32.04305517,115.8245608
-32.04305967,115.824557
-32.04306267,115.8246397
-32.04315467,115.8245818
-32.04339467,115.824184
-32.04345,115.8234965
-32.04340617,115.8227872
-32.04343217,115.8223733
-32.04349517,115.8222913
-32.04380433,115.8222935
-32.04430017,115.8223093
-32.04477967,115.8224885
-32.04491833,115.822898
-32.04493517,115.8232413
-32.04497433,115.8234388
-32.0449695,115.823612
-32.045041,115.8236453
-32.04510283,115.8236475
-32.045117,115.823608
-32.045085,115.8235937
-32.04506817,115.8235835
-32.04506233,115.8235762
-32.045054,115.8236217
-32.04507033,115.8235648
-32.04503567,115.823572
-32.04491817,115.8235737
-32.0449085,115.823582
-32.04490717,115.8234527
-32.04491667,115.8232248
-32.04489017,115.8229055
-32.04481233,115.8224887
-32.044834,115.8223665
-32.0447985,115.8223377
-32.0445355,115.8223635
-32.04409833,115.8223488
-32.04364067,115.822067
-32.04348333,115.8214978
-32.0434845,115.8207085
-32.04348517,115.8197425
-32.04349867,115.8186513
-32.04351883,115.817555
-32.0435175,115.8165863
-32.0435075,115.8159883
-32.04351317,115.8158928
-32.04352517,115.8159067
-32.04350633,115.8158415
-32.04349917,115.8156817
-32.04331533,115.815743
-32.04281767,115.815769
-32.042073,115.8157703
-32.04124733,115.8157445
-32.04047883,115.815722
-32.03980283,115.8157275
-32.03913683,115.815722
-32.0385825,115.8157168
-32.03806083,115.8157012
-32.03765233,115.8157847
-32.03754233,115.8158942
-32.03757483,115.8158732
-32.03758883,115.8158617
-32.03760333,115.8158508
-32.03761867,115.8158443
-32.03762967,115.8158395
-32.03765317,115.8158388
-32.03766317,115.8158352
-32.03766667,115.8158485
-32.03765433,115.8158603
-32.03763583,115.8159093
-32.03762083,115.8159287
-32.03761783,115.8159347
-32.03760633,115.8159275
-32.037605,115.8159148
-32.0376085,115.8159093
-32.03761417,115.8159058
-32.037619,115.8159163
-32.03761433,115.81592
-32.03761733,115.8159247
-32.0376215,115.8159333
-32.03762267,115.8159085
-32.03761617,115.815905
-32.03761617,115.8159033
-32.03761967,115.815899
-32.03762267,115.8158972
-32.03762333,115.8158965
-32.03762433,115.815899
-32.037624,115.8159002
-32.03762567,115.8158838
-32.0376245,115.8158585
-32.03762317,115.8158208
-32.03761017,115.8157027
-32.03759967,115.8156898
-32.0376145,115.8156847
-32.03787583,115.815682
-32.038358,115.8157113
-32.03898533,115.8157378
-32.03955683,115.815735
-32.04016367,115.8157438
-32.04088383,115.8157447
-32.04165367,115.8157573
-32.04226367,115.81576
-32.04251883,115.8157543
-32.04273417,115.815755
-32.0430445,115.8157698
-32.04343867,115.815776
-32.04378,115.8157658
-32.04396217,115.8157632
-32.04408133,115.815777
-32.0442625,115.815795
-32.04444033,115.8157763
-32.0444465,115.8157758
-32.04444333,115.8157775
-32.044437,115.815782
-32.0444325,115.8157785
-32.04442683,115.8157735
-32.04442167,115.8157687
-32.04442117,115.8157718
-32.0444205,115.8157842
-32.04441967,115.8157983
-32.04441433,115.8158135
-32.04440467,115.8158268
-32.04439467,115.8158382
-32.044382,115.8158427
-32.04437483,115.8158437
-32.04437233,115.815847
-32.04437167,115.8158378
-32.0444235,115.8158122
-32.044727,115.8158657
-32.044935,115.8160248
-32.04486233,115.8160572
-32.0447215,115.8160985
-32.0445965,115.8162575
-32.04458083,115.8164508
-32.04457017,115.8165425
-32.0445325,115.8165252
-32.044389,115.8165543
-32.044369,115.8165652
-32.04440833,115.8165123
-32.04443617,115.8165137
-32.044444,115.8165003
-32.0444545,115.8164853
-32.0444565,115.81647
-32.044452,115.8164632
-32.044445,115.816459
-32.04443867,115.8164613
-32.04443633,115.8164637
-32.04443483,115.8164657
-32.044434,115.8164677
-32.044431,115.8164665
-32.0444245,115.8164698
-32.04442067,115.8164702
-32.044423,115.8164418
-32.0444255,115.8164398
